,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
10,2,Morning Run,1609.4,292,292,0.0,Run,Run,0.0,5166961379,2021-04-21T15:21:31Z,2021-04-21T10:21:31Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,8,0,1,0,False,False,True,False,everyone,False,,[],[],5.512,0.0,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a5166961379,,2,,,
11,2,Evening Run,857.1,294,294,9.5,Run,Run,0.0,5163920954,2021-04-21T01:00:06Z,2021-04-20T20:00:06Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.744616, -93.129597]","[44.74448, -93.129761]",2.915,5.0,False,,,False,False,295.5,286.6,5503572801.0,5503572801,2326E4E2-8498-4056-BF78-FA1B1967FAAD,False,0,0,False,,50715143,1,a5163920954,ydbpG~jlwPd@MFLPHBAG_DDaAAWGyAEa@g@Ck@MI?q@b@a@@KCYQIOGKM{@QWi@IYIWQQUKEGBCPAx@Bx@Cf@?pBDnALn@?d@LlAv@fALB|ACn@EnBFHCHY,2,,,
12,2,Evening Run,951.5,278,283,10.4,Run,Run,0.0,5163795390,2021-04-21T00:02:43Z,2021-04-20T19:02:43Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.744767, -93.129466]","[44.744485, -93.12964]",3.423,4.8,True,163.3,166.0,False,True,295.3,286.6,5503442319.0,5503442319,B4AF5D9B-801B-4E38-B91F-4349D2B46DB4,False,0,0,False,7.0,50715143,1,a5163795390,webpGdjlwPFJVJRBJHLB?LL^F_@?MCgHGoAIMmAIS?QHe@XSCi@[IUM{@GIqAa@s@g@KAEJCV@`AFjBCxCPhAHzAHRz@v@JDt@A\B\@t@Gz@BZ?FU@a@,2,,,
13,2,Evening Run,674.4,253,346,0.0,Run,Run,0.0,5163795391,2021-04-20T23:23:33Z,2021-04-20T18:23:33Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g7318269,"[44.744721, -93.129048]","[44.745344, -93.128876]",2.666,7.2,True,119.7,163.0,False,True,285.7,285.1,5503442314.0,5503442314,99330104-7079-40A9-AEF6-3B107F26A050,False,0,0,False,1.0,50715143,1,a5163795391,oebpGpglwPQa@DO?WEEe@LY@k@Cu@BOBEDAN@v@BNNLh@DZCZ?|@ILFLJRID?FDOHOBKIEWBOAaAAMGMK?_@NQAQBEBAAZKf@GNBTLDNIXBb@Ee@a@Ni@CWGOMAG,2,,,
14,2,Afternoon Run,2521.8,650,650,11.0,Run,Run,0.0,5163795404,2021-04-20T22:56:31Z,2021-04-20T17:56:31Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,6,0,2,0,False,False,False,False,everyone,False,g7318269,"[44.744089, -93.130441]","[44.744466, -93.129643]",3.88,4.9,True,155.1,175.0,False,True,298.6,285.2,5503442305.0,5503442305,7A60BD88-BCC7-413A-B6A4-9B7C789AA89E,False,0,0,False,14.0,50715143,1,a5163795404,oabpGhplwPiA}C@Ib@@Eq@BwCA}CDInABn@A`@Eb@Q|@[lE{BRKZWZOhAQrBy@fAO`A?T@bAE`@DJX@PEnF@xAEtCBfABpGCp@BT@`CA~ADnEClCD~FAdACr@BvAEROEaAoAm@_@SAkC?SDMCw@Eu@B_@Ca@DMASE]?a@Ec@Ci@KUMKI]_@_@i@GQI[g@yA]}A[gAIo@GM[_@GQOk@c@qAEa@Eo@Oi@C[?iBHsDCOMWOo@,2,,,
15,2,Afternoon Run,8088.7,2192,2662,49.6,Run,Run,0.0,5156972385,2021-04-19T19:47:49Z,2021-04-19T14:47:49Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,13,0,7,0,False,False,False,False,everyone,False,g7318269,"[44.744583, -93.129222]","[44.744573, -93.12958]",3.69,6.7,True,167.1,184.0,False,True,297.8,283.2,5496389711.0,5496389711,226560C3-4370-40E5-AABA-213386163701,False,0,0,False,60.0,50715143,1,a5156972385,sdbpGthlwPRu@@OMk@YYKE_@Ea@TI?s@G]A_@@SB]NKRGn@BPJZX\b@N`AJ`@?`@Cr@MPKPg@?w@CQWi@IGQEq@CuA@w@HMHW^EZARFZVf@RLn@D\HR@f@Ep@AH{CQGe@G_@?v@DZHF@s@CUEf@D\Jm@HW?UECE~AB[BCf@N`AFLVZZRJJHBN?DK@wECkCNEb@Dx@?bAKPEj@_@p@Sv@]fE_Cr@WrBi@^OTG^IR?bCLr@GFcAIgBAkABkA?u@Bo@CeB?}BCwBBO@s@@cBCoABm@EiAAcB?qDC{ABm@CaA@{AC}ADuCGiGB{AAeAB{AGsC@_BAgDEIGAu@AUAa@OMCe@Q{@a@{Ak@_@WsAoAs@}@m@kAW_@c@y@Yw@Om@]cBQ}A?kCNcCd@uDViDPeAF{A@{BEs@?k@O{AScAKYS}@MYCQ?o@Ly@FOEWc@k@_AcA[a@EMcAwCSmAM}AYyAIYUa@W]YW]QKJaAhDSh@Wh@a@l@mBvAiC|@_Ad@k@`@i@Ne@TiAv@w@Xo@\]Lq@\c@ZeA`A_@h@Qb@c@tAa@rCEh@Ah@FnBDj@`A|GHpBA~ADtBK|CF|CA`GBnCLpA\`B\rB`@lB`@rCF~@E~CG`ASfBwApGc@xCQzAFFLE~@Cv@Lj@Zl@l@RJ\L^BZJpAp@XRjAn@|@`@NLv@XPJP`@BPDp@E^a@lBCz@HlDFr@Lf@R`@j@`@XPLHDHN|@BRT`@@LC|A?d@AtA@dAR`@ZVLPFJEdABl@KbCQxBUl@?NTTZ?z@g@ZBjAVDXGtHE\IFUCSY,2,,,
16,2,Morning Run,14639.4,3950,4477,75.5,Run,Run,0.0,5143030824,2021-04-17T14:08:40Z,2021-04-17T09:08:40Z,(GMT-06:00) America/Chicago,-18000.0,,,,1,17,0,3,0,False,False,False,False,everyone,False,g7318269,"[44.744508, -93.132532]","[44.744637, -93.132312]",3.706,5.6,True,170.9,183.0,False,True,305.5,282.8,5481795821.0,5481795821,09AAADB0-90B5-405C-AB71-D61C331F17B3,False,1,0,False,124.0,50715143,1,a5143030824,cdbpGj}lwPFHb@jAFZTb@f@`BLj@JNb@tAHJPHZDJAN@FHLf@R`@n@t@lAf@j@F\CtA?^BpAAv@G^@JBhA@j@B^JPNf@n@d@b@JRd@Tt@BJL@n@r@rBVrAd@rBZ`AbCtJf@fBNt@^jALp@h@|Af@~BnAvEh@bB\xAXz@T`ARdANh@XlAZbAv@`DPh@XvAlA~Dx@|C\`BpAvEPz@^lATdAj@hB\nAJb@CZBh@r@|CXt@@ZIlAC~CBn@AxBD`@?PGdA@f@EtBH`EIrBBT?VF~B?rAA|B@tBCzABvAGjFBhCCvBBzAGzID|BAbDBdDAz@AfBCn@@`AEfABxAIpB@xAMhHBzDCdABbACn@DtBCfBBtBCZHbC@dDHtB?jCDzAA|AEpB@`D?vDCfBBnHAjDBnBElIB|ACfFDtFE|CBjAEtB@vBB`AAjA@hDAl@GlABpCCvBB~AKbALf@C|F@dDIh@E|F@nC@~@?jABjAEtAD`CEbB@ZBNCR_@ASEcBGU?KDo@Eq@Di@CaADuAE_@@[CeBHqBAa@B}@C[?YD}A@m@?_BGcB@UA_ADgCCg@FO?}ACk@EsBJa@ASDk@@wAGa@BqAI{C@s@Fk@EgBAcAFu@?k@C_@BSEWB}@CgAG_@EOOCQDyE@YAk@@{ACyBFiC?gACeI@yAGaD@iCBm@AcEE}@B{IAm@D_JB_BAaBFkCE{B@iDCgDCa@@_DDgB?_NJeBIgDG_F@iDDsBE{BBwB@[AqE@eDBmAC_BDsC?kDFk@Eq@@{@COAkCD{BGqF?uHDwBCsE@uBCiB@oCCmCC]FqD?_BCs@DkAAoCDgD?qDCo@DoC?k@G{@BmCE_C@eA?{AHiEK}DDeB@cCA}@BcBEk@Y{A[wAKUQm@O_AScAOyACcBIw@Ck@_@mD[wBO{AK{AAuC@o@CyB?_AEk@EcBUsAC_A@YAyAD}AFcDG{BCuD@sCCo@@o@Cq@?WLItA_@b@GNKHMRgAAu@E]@Mb@y@V_@Ne@DYDkCEq@QmALcA@_@QiAI}@BmBTq@@OHQHINIdAL`@NRB^?FCxAIlBHb@IFQ@{ACu@G_@Jm@Hs@F[d@[Zc@DQAUc@mAIQa@iAoAaD,2,,,
17,2,Afternoon Run,10493.8,2709,3164,74.4,Run,Run,0.0,5138638235,2021-04-16T19:48:02Z,2021-04-16T14:48:02Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,12,0,5,0,False,False,False,False,everyone,False,g7318269,"[44.744419, -93.129564]","[44.744818, -93.129377]",3.874,7.3,True,176.6,193.0,False,True,300.1,283.1,5477230582.0,5477230582,7FEA09E0-1AD0-4C08-A633-646F83A180AD,False,0,0,False,111.0,50715143,1,a5138638235,qcbpGxjlwPIl@KXYHM?MEkACYCQ?IAQDS@y@COIGKa@}@S{CKe@MGa@Hu@HaARs@@c@COCa@Uc@OKG{@a@s@S_Ac@QCM@kA`@u@FK?QCOI_@Gs@BSDIDe@dAq@XSDOCSKs@i@e@e@Sc@OQKE[E}@Ha@JKUCSg@mBKo@KWUa@[YWGqBD}@JsAAQOGOK_BAyAMQ{@JoA@q@CUFa@GaA@SAM?WFo@D_@CeATc@?WBA@PFd@Cb@Ic@A[D[NvAM[IQ@WJ^BTCL@k@AcAFXITBDFJEPFJIBFZ?DBAB[EiDb@qBHeANg@B_APy@FgAToAHYHu@Je@D[Hc@Dg@JU?iALaA@sAHaAPe@DkAPWFyAt@ULgA~@y@`@q@h@cIlEe@NaABe@Hi@QoAW_Bk@y@i@c@_@mBqCcAyBGQs@sASo@iAyBw@gAqBuBw@i@eCmAaC_B]]m@s@_@Y]g@UOe@U_@Y_Bw@MGUAMFIXOdE@bCEdAD`F?hBDv@EzAA~BFhIErCBpCChHBTApB@zBC~AA`@ADKaAAo@L}ICw@CwCDyAAiABiBEsJDgAGmBFgBCqFBqACkCH_BFkCFs@FMZATFhB~@^XbAl@dA`Ab@Zh@n@rA`AtAr@r@TtAx@jAlAXb@Vf@d@dA|ApCzA~Cz@zAVh@^h@h@l@v@b@|@^zA`@r@Vn@F`@Av@I`@Kr@_@j@_@b@_@p@Y\S^_@lAi@n@_@lCkBtAk@n@M|@EnB]r@OhCS`D]pBWTId@AxBUf@IlAM~@WhHm@TJNa@LMjAAh@Iv@F\Ex@Aj@FZC^Bt@Cj@FFH@VDbCAl@BZJF~A@^E`@@\F~@B\LTB`@`@d@p@NZ\rAJh@DDTI`@IR?p@D`@RXZXTr@x@TRN@JAPMNc@JKNc@HMPKLCN?^DTEl@J\HP@v@SX@DEPGb@Lt@V\L\Rb@LZPRF~@J^@\Ed@?vAILEp@ENNBLFl@FjAD\FNn@dAFFp@C`@@vAEv@@^CFEDU?MGS_@Se@@a@FMI@Ch@ERG,2,,,
18,2,Afternoon Run,12524.4,3812,4427,55.4,Run,Run,0.0,5133566681,2021-04-15T19:45:56Z,2021-04-15T14:45:56Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,12,0,4,0,False,False,False,False,everyone,False,g7318269,"[44.74451, -93.128884]","[44.744468, -93.129693]",3.286,9.3,True,169.5,185.0,False,True,297.8,283.2,5471949032.0,5471949032,3580C8A4-2F79-4BDD-825F-A26E32D26671,False,0,0,False,111.0,50715143,1,a5133566681,edbpGpflwPEp@H_@Im@Y_@[KwCHk@Fc@RKRCl@FVPJJNVLlBJ`BGNILQJi@?SCYGMU[OKkDAk@FWVGLEj@@ZHXd@`@^DpCKYgCg@?nABJEiAEp@LZGa@FSIY?lA?eBDZZeA_@s@MIGAGDElEDVNN`@BTOhA_@^u@FcAVy@EOEk@k@O_@Ei@Hq@ZWTIHD?RCv@CNG@Ia@CkA^NzDIZLRTDd@Ir@KZUVI@k@Fg@Cu@HaAGWMQ]Mq@AYDSXWTMH@FLB`BGTKAOm@B[AmABJbBIzBRRJNTDb@Cb@K`@OTOJaCLqAGYOGOQw@AW?MNa@LKZKHRBhBAJGNOK@qACcAPDhAChCJNHDLH^?TKx@[`@iCJaAC_@WQ]Kq@No@b@[HBJtAEr@G?GWAoBIUZJrEGNJLZ@`AKp@KLWNiCCWHm@G]WUo@?c@J_@`@_@LBBJEx@@j@EDEMAeBM[HA\RpCHl@CNBPVH^?h@AROX]PuCB}@IUSOa@Ic@Dg@FOVS\GDPIlBC@ISBcAE[IKFC`FJ`@^D`@G~@K\MHk@HyBGk@DYEOIGOGUG{@@[Pa@\M@BUTNOjE@KpClA~@TDDCB}CA}CCo@IIqAW[FWVWHk@OGKNcARsBLWTuA@gADg@Em@}@UKKGY?{DDcA?g@BKl@A\FLKRa@rAaBf@{A\m@rAu@JOL_@HcAPq@JOJEhBf@bDpAxAdAzCxAl@PbA^bBt@|@NFKCgAEm@FsAAcDDi@EcF@_AEgBDgEImEFkDGgFD_HGsIOK}@AkAMkB{@_BeAs@]_AgAa@q@eAuBeAiCc@kCEaDJsB\cDJm@JwBLi@JwAJk@ByDGmAc@iDa@aAOw@Am@Fw@Jk@?QMQi@_@aAmAu@{Aa@eB_@eCIeAMw@_@}@m@g@e@UuAnEiA`Bu@r@}A`A{Af@mGdDwDdB}ApAy@xAc@jAMl@KfAMbCBvAJzAX~BJZP`ALvA@pIExBFxEEtDDlD^tBr@tC`@|BR|AH|CInCEXs@hDy@hFMd@S|AS|@BJzAIr@Fh@NZXHVLJz@TNN`Bj@fBbAj@Pj@b@nAl@DHRfA?^_@rBGr@An@BzBFnAF\`@t@hAp@\nAXt@BREt@Mj@HnDLV^TX`@AfABv@GpBQlCSZKV@JZDVGl@e@LCdAV\XAxICNMJQI,2,,,
19,2,Afternoon Run,11421.5,3014,3542,109.1,Run,Run,0.0,5127997927,2021-04-14T19:44:43Z,2021-04-14T14:44:43Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,14,0,5,0,False,False,False,False,everyone,False,g7318269,"[44.744593, -93.129135]","[44.744593, -93.129546]",3.789,5.9,True,171.4,183.0,False,True,303.3,273.6,5466164445.0,5466164445,0149EC96-84D2-4F99-81AE-ACA20C224CF3,False,0,0,False,96.0,50715143,1,a5127997927,udbpGbhlwPRKQwAIOWMgBFq@Ck@BQHYZOb@APBRJZLPTNRFnABjBEVQFOF[As@EYGOOM_@Os@Cm@Jo@Ei@JQJIFOn@APDZFPd@^VDdBJv@GKwCi@?hA?BCAC_AAQFrABaACMDADn@HX?FC?EeAI~AbD^NZDDGCcA?gEEkAAOIKiAOSDk@\UBc@QQQKMOcAGKOKe@Ga@Oo@g@uAi@{Bs@s@[_@Io@Gi@QM?aAB_@He@Po@EcCz@e@h@Wb@OPUDa@Gc@a@]UOUSc@KKIDgApAe@@cASS@sAV{@n@]H}@cAm@Yq@EgB@y@FUIKOI[WoDEMKAiANcAHaAGs@@]EcADgAEGHAp@DdACpAB\MhBFnA@nAFTBl@D\Nn@JVBf@A`ADr@IfAKl@@`@UtAA\@PGxCB\?bARvABvBExADt@F\Tb@Hl@MjC?j@Bj@DDjAMn@Hv@f@PB`@Kn@e@|@kAXy@~@wBHKH?Fp@ENEj@DtADZHPZf@PdARzENvA?ZCPIV]VM@q@]SAcAL_@N]VuAZy@Bs@NeBLc@Zw@x@Sh@Oh@OhA_@dBInBD~BIn@g@tA}@v@o@bAa@bAOd@Kj@M`EDdAHr@f@vATd@tBjCV`@FRL~@Fl@?n@k@zHK`C@\Hj@`@pAf@zB^nAHr@@p@Ax@O~@IZy@bDiAxCGX[~@EbA@nCD|BBj@FJtA?t@Ib@DLLXj@PDLRZt@x@|A\Tt@@^NJDXf@FHPAHGHOAIUm@YkAOSqAYQSSg@Kg@EUEk@@OXeAZqA@eAOmB@q@F_ATk@l@a@HUDSBcBDQb@cA\WFKBYCk@VWDW]oBC}@Kc@Cs@BWV{@HAfAl@hBzA^RVBZAzAo@vAUzACbB@vCKn@@HM@QK_CAu@TsGLqBFeBd@yE@cBO_BAo@Hy@DOHIx@UbA@rC^lAv@Z\V^^Xv@nAt@r@f@PJ@`@GJMASBsACq@@mAGcD?{AFyA?iCEw@MaAWqAa@sAQa@gAoBaCkD]w@m@aAu@cAs@mAcBaB_BqBMIcAaBY}@W}AGaAQiBKeBYiDUaF?cAFmAHo@XgAzAcEXaA^_AZeATcAp@oALIVEd@@|AVb@@|Aa@L@lBn@`CbAnAVp@?XKfCSPBHPLl@@vADRl@pALLbABrAGpB?DEFYEUMM,2,,,
20,2,Afternoon Run,9919.1,2958,3272,104.3,Run,Run,0.0,5121988444,2021-04-13T19:45:15Z,2021-04-13T14:45:15Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,20,0,4,0,False,False,False,False,everyone,False,g7318269,"[44.744644, -93.129498]","[44.744794, -93.129337]",3.353,7.5,True,169.8,203.0,False,True,303.3,286.6,5459905308.0,5459905308,C9DA43CE-9DDE-4B2C-BD1C-C366A788D7E1,False,0,0,False,88.0,50715143,1,a5121988444,_ebpGjjlwPLRPF@JGVINQHw@Ag@KuAA{@BSGq@y@GUMgCKg@KMMCsAXs@FMAaAHgCu@WOe@M}@g@q@QaCb@c@C{@QcAFONu@fBIFm@G]QS]][g@o@e@YOEo@Aq@POMy@gCV_@f@e@MRe@d@GA@CfAiASNw@`Av@m@LYc@d@[PCGj@k@j@_@a@d@WPIAMXMBLC~@u@z@]f@IrAH^CPI|@_AJBXfA^n@U`AM`AWlCKzAENYF]a@[OMHIPc@lA[JS@SOu@uAe@_B[aB_@iAC[@OhAaAr@a@v@GnBHVKz@y@HFV`A\l@?\e@hBYfDMr@MHMA_A[KHIRWfAGLQJM?UIYe@w@gBwA}F?MpByA`@MxBJTAZOt@y@HCJN^lAT\BJE`@[x@Id@MbAMhBOt@MB]OWSMCKDc@pAUVQF[G}AiDk@sCYw@AOJOJEv@m@l@Y|@MpBDZMp@{@JBTz@\r@?R_@vBUjCSvACLOBm@g@YGGDm@pBMRK?YQWk@g@u@Wk@_AkDUcAAUFKn@_@XWh@U\It@CrADZKf@s@TSJ?^nAXn@Eb@WhAA^c@dEK\KDu@a@]@Q\U~@QZ[DIGMOQa@s@kA_@eBy@qCEM?SbAy@t@_@v@GzAHRC\Kb@m@VSJCVx@P`@PTBH_@xAWtBWhCI`@oAg@QT_@fAQTIDQB[WcAqBMa@OcAw@qCAUDKr@q@z@a@^KdCD^M~@cAJ?Tz@`@|@ETSv@QjAQ|BO`AMXq@_@YEIJg@`BUX[COKoAuBe@aBSiA[eAC]BMNOv@o@`Ai@v@?x@Hr@AXSd@k@LCn@|ANT?LCVa@~AQ`CShBILMCm@a@UCSZWbAS`@K@SC]]o@oAi@oBUiA]eAGi@BKdA}@f@Yb@GbCA\Kz@w@PAXh@`@bA?Te@`BQzAGdAK^OdAMDc@a@[MMHKRIf@k@~@OASKmAaCWaA_@mB]mA@YHOn@m@^Up@I|AFz@CZQr@s@PFF\?DC?Vd@TZr@V^DPELKr@iAZUf@UdAYp@Kz@YvAA`@Dp@R`@Bl@NhEdB`@JfAz@j@TPLHJV`ANP^PJBp@]b@GdARNJIpF@fBEVKHWGi@a@Ma@,2,,,
21,2,Afternoon Run,14105.6,4101,4836,165.5,Run,Run,0.0,5116147319,2021-04-12T19:48:31Z,2021-04-12T14:48:31Z,(GMT-06:00) America/Chicago,-18000.0,,,,1,19,0,2,0,False,False,False,False,everyone,False,g7318269,"[44.74477, -93.129332]","[44.744491, -93.129673]",3.44,6.3,True,169.2,190.0,False,True,297.1,283.2,5453809212.0,5453809212,6E10FE57-245B-4F69-9744-9BCA3E9EE93C,False,0,0,False,129.0,50715143,1,a5116147319,yebpGjilwPd@IJs@Iu@a@e@iE@[JSnAHd@Z`@pEA`@WHw@My@UWoEEc@ZMb@F`Ad@d@nDBHEi@qCUErACeAA`@G`@FiA@hA@uAFnBfD\Z\tA@fHGr@]bAAf@Jr@~B`HEd@w@dA[`CFbAHb@LFtBFLLD\lAnB`@dA^hCETeB]s@VlAfCAtBy@_@u@G}B~@yCt@uA@u@Oo@wB^sAf@g@zD_CtA?fBv@pEYc@_D_@w@}@_AS_A_@OeAJk@WfBCj@LJPDr@nBnDPdAAj@[TiBIKVbArBDpAGr@MHsAm@e@C{@r@aA^uBr@gADuAi@q@sBLq@\o@fFkDnALfBn@v@Dz@UnANF}@QsAaA{Bi@i@Ou@UOiAJc@MlB@VNN|@lAfBn@fCBTQ`@wBFMN|@jBLhBEj@{B]kB|@{El@eAO[c@Mq@EgAj@yAhE{B~@GlCr@j@?f@[nARPMB_@_@yCa@w@e@_@a@kAq@Ko@J]U]sCX_Bd@s@Hu@s@mC|@rBHj@IZy@x@]vCNjAd@d@xAEy@TYOfBARv@dAvAx@`DKl@w@OkAXNl@p@hADpCKZ{@e@gAEw@b@uFdAgBUWwBNoAXe@`D{Bv@WtCr@jCQlALHMDMI{@SaAq@eBo@}@Iq@g@K{A?pBBZdAv@dAp@fBZ`BEPQNwBFGT|@nAJpBCx@UDgBe@uB|@iA@{B|@oAMUOWo@C_BLo@Zk@~C}B|@Y~@LrAj@rBQhBHD}@OoAk@cBy@}@I_Aa@KiAP[QzBPRx@lAzAt@|CATSX}BNB`@p@~@Hl@@dBM\gBe@aCr@gDn@}AEOIU}@MoBd@cAlE{Cn@?tAp@fANhBK~@BHe@O_C}@}Ag@SO}@[QmBEhBARLLb@jAzA`@~@\bBBh@WPqBF?j@n@b@Tz@@fBOn@QFiBs@]XwCh@}Aj@{BOe@}ACq@Hy@p@_ApCgB|@[~@FfBj@`BYtAXT]?Qa@sC]o@aAaAGg@c@OgANq@YUj@uDRoEWOK?uHIa@QI}AV}A~Aq@PqAq@aCTs@G_AgA_@y@QsB_@wAE{AB]~CaApLD|@UjA{@zBCHMBu@\yAz@gBnA_BLi@,2,,,
22,2,Morning Run,11482.2,3138,3164,97.3,Run,Run,0.0,5102675731,2021-04-10T14:13:02Z,2021-04-10T09:13:02Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,19,0,8,0,False,False,False,False,everyone,False,g7318269,"[44.744538, -93.13214]","[44.744421, -93.132166]",3.659,4.9,True,168.7,179.0,False,True,303.6,275.2,5439655610.0,5439655610,7F303ED9-D53B-4452-A405-CBE518E3106D,False,0,0,False,93.0,50715143,1,a5102675731,idbpGzzlwPB]Tg@Fc@DqA@yBAYH}CEwIIc@sASK@u@`@KBUC]QOOGQAe@EQYSs@QuA}@OE}@c@o@QeC{@y@Gq@WMAgA?]Fw@ZkAVg@PSD_@Vg@z@YX[Lc@CI@[hBU`DSrAe@dBmBrE[|@m@tBQ~ACh@BfCNjAHpBJbAD|Bd@hFP`APf@Vt@p@dADh@DPZh@@XMf@]p@ED_@N_@FaAC{Ag@a@E_@?SB_@H[Lk@d@y@`@UD_@@]C]Kq@]u@Se@?m@NSH}Ar@iALuA@gBZQL[Zi@fAgAlEMdCF|AAXIj@W`AU\KH_@NONYXW`@[z@a@nBIt@GvB@l@BZP`ANj@Tl@r@dAbAjAR^\r@Lf@Fr@@l@I`CI|A]zCA`BHn@XdAJh@JVd@xBL`@Jn@Fr@@r@Iv@Yr@WfA{ApEMh@[|@GVCf@A|@BT@\A|ABtBFLPBr@@jAE^BLJRd@l@b@bA|BNNFFRHdAJLFPHPh@Jh@BjAEz@GPMbB@l@DZd@fApAdBx@`BJ~@HxCCRMj@MRi@`@e@d@[p@Ad@HjAANKf@KR_@J_@F[ZSb@Kn@?NX~@t@hAXR\PdAAVXJXJfAv@zCj@|ALXJFP@ZMp@KpA@fCEbAEPDbAp@ND^J\?^A^I~@g@RCR@JB\TLR^vANDhBGhA_@NIBQO_CBm@Ni@X_@PK`@Ib@A`@FfAU|@ANoA@i@JwAFkAF_DEm@Kg@Og@S]QQSc@BMLUTW^KlBYhAM^?ZEPY@qCC}AAqE@iBCmAFcCC_BDqD?yAEg@AiB@w@A_ADy@OmAPy@_@{AIm@_@iB]qCI_DEcA_AoHYkEBuAAgBGoFWkBEiA?wAD}ACuBBaBA_FCk@CoCB{@GcAYmBMg@_@gAKQKOSe@g@_AOMc@u@k@eA_C{Cu@qA{BgCa@m@yA_Bm@aAMUi@}A_@kCMwAGgCUaDEaCMgBA_BBOXmBd@iAx@kCxAqDh@iCD_@AYReCHi@No@hASNKn@y@pAs@bB]r@Sv@Gr@?RF`@RbAP^PPLvAj@`AX\PNBp@Z^Vr@VJFLTHp@^`@`@NTEj@[RAb@F`@PNJ@n@EtCBlA@|CEp@BdC?lAAv@SjB,2,,,
23,2,Afternoon Run,8364.7,2139,2431,68.6,Run,Run,0.0,5098296455,2021-04-09T19:49:10Z,2021-04-09T14:49:10Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,0,4,0,False,False,False,False,everyone,False,g7318269,"[44.744319, -93.130978]","[44.744745, -93.129408]",3.911,5.6,True,174.3,189.0,False,True,300.1,285.2,5435075777.0,5435075777,5C60F0D6-C16B-48B4-942A-B83D4AABE929,False,0,0,False,77.0,50715143,1,a5098296455,}bbpGrslwPaAwEMDSCqCBaACKAOGY]MUEMIq@K}AUm@EA[H]?uAP]Bi@Ew@ESEiDsAOIu@WM@eATe@HQ?KAWKa@MOA]?]BQJIHWx@}@n@KBSMSQkBkBa@OQGM?_@D]PQBIQk@yBn@kBPO_@d@SP?FEDI@a@S]_@a@QO?sAIc@@_CAWIKc@EeEIQO@c@JU@cA@_@Cc@@eA?u@F{@?q@EOFKPOHUJiARqAFWLEPHfF?jBBv@AxCBr@?|FB`@BdEAx@BlCCp@AtCKhAG^GP[HM?wAo@c@UoAkAy@gA_AaAo@{@c@}AEUA_@@cBD_BKuCBoECeD@mCAa@EUBu@C}@CYKQI?y@XWBw@NsCRoAPs@FqEl@UFc@Ng@Vc@Z]^u@j@SJc@LyBpAa@X_@Pa@VKLoBlAMD}@Tc@BQEAKJEx@Ej@K|@c@\Up@k@`@U|@o@pDoBn@e@vA}@PKbA[VIbAOL@v@It@MjBQf@AlAM`Dg@f@BLFLVFp@?fCElABl@EbBDlA?pACpDH`DCvADt@Hr@Pr@Rj@`@l@fAjA^ZbAbA~@t@`@PfATRAFQF_@FeDEgBMeCBuCEqAFmCGoH@iGCo@B{CF]LMd@Q|AId@Gb@M\a@VGjAEdCJfC?z@DNDPLBv@@hCBRLNf@F|AEtADVBv@Rf@b@HNZz@f@hBJRDD`@MRCb@Db@J~@n@zAtAB@RMRO\a@`@y@VKXAv@@`@Fb@JT@TCb@M`@Gv@J|@Td@RTD`Ah@x@T`@FN@VCd@Eh@Iv@Eb@ELDNRHZ@VC`@@v@DVLX`@f@LLVHzFKHE?c@EMWKOMEK,2,,,
24,2,Evening Run,882.7,272,324,8.8,Run,Run,0.0,5093525383,2021-04-08T23:19:50Z,2021-04-08T18:19:50Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,8,2,1,0,False,False,False,False,everyone,False,g7318269,"[44.744753, -93.129347]","[44.744481, -93.129833]",3.245,4.3,False,,,False,False,295.4,286.7,5430076857.0,5430076857,930D249D-67C1-4639-A814-57D270C01490,False,0,0,False,,50715143,1,a5093525383,uebpGlilwPLj@X@JJD?VABMBc@@}BDqACkACWCKoAU_@DSHg@\QE]WGMMq@Ma@II_ASs@g@ICIBCHEVAl@AnBD|@?~A\`DVh@Zb@JB^DdA@dBG`@B`@AJI,2,,,
